262.000000,433.000000,253.750000,254.750000
362.000000,433.000000,304.250000,259.750000
168.000000,447.000000,209.750000,260.750000
75.000000,425.000000,171.750000,266.250000
46.000000,267.000000,160.750000,213.250000
98.000000,148.000000,193.250000,158.250000
225.000000,78.000000,257.250000,139.250000
376.000000,85.000000,323.750000,159.750000
438.000000,190.000000,351.750000,191.750000
471.000000,316.000000,364.250000,252.250000
445.000000,413.000000,344.750000,273.750000
400.000000,348.000000,336.250000,241.250000
256.000000,341.000000,258.250000,241.250000
338.000000,276.000000,307.250000,221.750000
148.000000,292.000000,205.750000,216.750000
238.000000,216.000000,256.750000,194.750000
322.000000,175.000000,292.750000,178.750000
182.000000,192.000000,228.250000,179.750000
113.000000,362.000000,194.250000,241.250000
122.000000,226.000000,197.750000,189.750000
403.000000,252.000000,333.250000,207.250000
339.000000,363.000000,301.750000,244.250000
212.000000,307.000000,244.750000,218.250000
