261.000000,311.000000,261.250000,217.250000
242.000000,342.000000,248.750000,232.750000
279.000000,339.000000,273.250000,240.250000
259.000000,430.000000,257.250000,268.750000
260.000000,155.000000,269.250000,139.750000
357.000000,176.000000,297.750000,154.750000
371.000000,193.000000,313.250000,175.250000
300.000000,146.000000,283.750000,135.750000
352.000000,121.000000,299.250000,134.750000
394.000000,156.000000,317.250000,149.250000
415.000000,192.000000,328.750000,173.250000
424.000000,236.000000,339.250000,196.750000
396.000000,337.000000,342.750000,221.250000
358.000000,376.000000,347.750000,251.250000
336.000000,403.000000,338.250000,269.250000
311.000000,417.000000,312.250000,276.750000
282.000000,427.000000,287.750000,273.250000
214.000000,419.000000,235.250000,265.750000
189.000000,402.000000,209.250000,265.750000
163.000000,361.000000,182.750000,264.750000
136.000000,323.000000,176.250000,243.250000
118.000000,283.000000,181.250000,219.250000
102.000000,234.000000,190.250000,194.250000
105.000000,187.000000,204.250000,170.250000
133.000000,152.000000,214.250000,149.250000
175.000000,134.000000,229.250000,135.250000
222.000000,138.000000,252.250000,133.250000
286.000000,192.000000,282.250000,162.250000
352.000000,269.000000,302.250000,212.750000
319.000000,389.000000,328.750000,257.250000
231.000000,369.000000,237.250000,241.250000
263.000000,383.000000,260.750000,251.250000
301.000000,369.000000,295.250000,250.250000
342.000000,347.000000,323.250000,239.250000
212.000000,373.000000,229.750000,252.750000
184.000000,327.000000,205.250000,247.250000
164.000000,284.000000,210.750000,222.250000
224.000000,289.000000,235.750000,214.250000
172.000000,253.000000,238.250000,193.750000
145.000000,220.000000,229.750000,175.250000
206.000000,178.000000,249.750000,159.750000
265.000000,259.000000,264.250000,195.250000
339.000000,225.000000,301.250000,191.750000
263.000000,226.000000,269.750000,178.250000
312.000000,291.000000,285.250000,213.750000
354.000000,308.000000,304.250000,236.250000
