272.000000,325.000000,239.250000,249.250000
304.000000,371.000000,263.250000,265.250000
361.000000,328.000000,296.250000,252.250000
415.000000,249.000000,318.750000,224.750000
429.000000,203.000000,338.750000,213.750000
470.000000,327.000000,353.250000,255.250000
420.000000,419.000000,330.250000,296.750000
320.000000,431.000000,274.750000,296.250000
216.000000,426.000000,229.250000,294.750000
100.000000,411.000000,192.250000,298.750000
43.000000,343.000000,146.250000,287.750000
354.000000,95.000000,297.250000,169.750000
236.000000,53.000000,225.750000,160.250000
80.000000,109.000000,163.250000,179.250000
37.000000,219.000000,133.750000,222.750000
139.000000,317.000000,187.750000,255.750000
165.000000,227.000000,188.750000,226.750000
217.000000,156.000000,219.750000,201.750000
344.000000,234.000000,271.750000,215.750000
412.000000,360.000000,320.250000,271.250000
301.000000,136.000000,260.750000,182.750000
80.000000,281.000000,149.250000,255.750000
