265.000000,409.000000,269.286102,354.063518
236.000000,80.000000,247.049403,193.403366
154.000000,103.000000,211.470684,202.853963
312.000000,87.000000,278.180782,198.962541
403.000000,169.000000,325.989685,238.432682
440.000000,295.000000,349.894137,295.136265
387.000000,388.000000,333.216612,340.165581
95.000000,195.000000,188.122150,255.110206
85.000000,371.000000,169.776873,337.385993
178.000000,411.000000,223.144951,356.287188
57.000000,283.000000,161.994028,297.359935
125.000000,145.000000,198.128664,232.317590
332.000000,411.000000,304.864821,351.839848
368.000000,149.000000,315.983170,228.982085
326.000000,149.000000,286.519544,226.202497
378.000000,262.000000,318.762758,287.909338
425.000000,345.000000,346.558632,321.820304
131.000000,401.000000,199.240499,351.283931
64.000000,244.000000,175.336048,275.123236
243.000000,146.000000,254.832248,220.643322
254.000000,246.000000,258.167752,264.004886
261.000000,337.000000,263.726927,313.481542
183.000000,233.000000,225.924539,263.448969
180.000000,318.000000,223.144951,301.807275
338.000000,208.000000,297.637894,255.110206
191.000000,157.000000,228.704126,227.870250
349.000000,347.000000,304.864821,320.708469
123.000000,306.000000,195.904995,304.586862
161.000000,362.000000,215.362106,328.491314
125.000000,246.000000,205.355592,273.455483
263.000000,297.000000,260.947340,289.021173
327.000000,260.000000,294.302389,283.461998
392.000000,227.000000,320.986428,261.225299
312.000000,121.000000,280.404452,215.084148
