226.000000,400.000000,244.250000,239.750000
260.000000,393.000000,258.750000,241.250000
244.000000,460.000000,248.250000,265.750000
342.000000,453.000000,299.250000,266.750000
430.000000,380.000000,337.250000,242.250000
456.000000,259.000000,346.250000,198.750000
373.000000,161.000000,306.750000,163.750000
130.000000,454.000000,202.250000,266.250000
60.000000,350.000000,152.750000,247.750000
70.000000,179.000000,166.250000,186.250000
162.000000,113.000000,203.250000,150.250000
276.000000,69.000000,258.250000,140.750000
243.000000,205.000000,254.250000,175.750000
254.000000,333.000000,254.750000,218.250000
329.000000,281.000000,298.250000,202.750000
173.000000,268.000000,209.250000,196.750000
347.000000,367.000000,302.250000,239.250000
150.000000,382.000000,210.750000,232.750000
193.000000,217.000000,228.750000,180.750000
326.000000,190.000000,287.750000,173.750000
