208.000000,370.000000,266.250000,219.250000
250.000000,371.000000,281.750000,220.250000
232.000000,399.000000,275.250000,236.250000
313.000000,409.000000,327.750000,245.250000
400.000000,378.000000,368.750000,229.250000
426.000000,326.000000,369.250000,190.250000
400.000000,216.000000,347.250000,149.250000
317.000000,137.000000,299.750000,118.750000
148.000000,390.000000,219.250000,235.250000
76.000000,329.000000,170.750000,213.250000
64.000000,195.000000,197.750000,150.750000
164.000000,115.000000,234.250000,119.750000
247.000000,110.000000,272.250000,112.250000
234.000000,295.000000,274.750000,190.250000
334.000000,324.000000,321.250000,204.250000
370.000000,262.000000,328.750000,175.750000
207.000000,193.000000,255.250000,140.750000
186.000000,249.000000,243.750000,169.750000
287.000000,271.000000,296.750000,172.750000
300.000000,201.000000,296.750000,147.250000
149.000000,306.000000,221.250000,200.750000
120.000000,242.000000,210.250000,179.750000
