245.000000,363.000000,261.250000,254.250000
259.000000,363.000000,274.250000,255.750000
248.000000,253.000000,265.250000,199.250000
252.000000,338.000000,270.750000,234.750000
253.000000,428.000000,270.250000,268.750000
312.000000,429.000000,299.750000,269.250000
358.000000,421.000000,325.750000,271.750000
404.000000,400.000000,351.750000,269.750000
430.000000,370.000000,371.750000,254.750000
449.000000,333.000000,376.750000,231.250000
459.000000,282.000000,375.250000,208.250000
457.000000,220.000000,377.250000,185.750000
434.000000,164.000000,355.750000,165.750000
404.000000,126.000000,341.750000,158.750000
266.000000,86.000000,272.750000,137.250000
326.000000,104.000000,303.250000,143.750000
390.000000,129.000000,331.750000,160.250000
339.000000,125.000000,312.750000,152.250000
220.000000,106.000000,255.750000,145.750000
182.000000,97.000000,230.750000,143.250000
136.000000,130.000000,206.750000,156.750000
94.000000,159.000000,185.250000,169.750000
70.000000,216.000000,170.750000,191.750000
63.000000,275.000000,158.250000,218.750000
79.000000,350.000000,158.250000,253.750000
124.000000,402.000000,197.250000,267.250000
190.000000,425.000000,237.750000,268.750000
180.000000,350.000000,231.750000,241.250000
140.000000,308.000000,205.750000,221.750000
122.000000,341.000000,186.750000,240.750000
167.000000,379.000000,223.250000,256.750000
321.000000,328.000000,306.250000,236.750000
367.000000,275.000000,332.250000,208.750000
249.000000,173.000000,270.750000,170.750000
306.000000,256.000000,299.750000,202.750000
329.000000,187.000000,311.250000,178.250000
402.000000,214.000000,345.250000,188.250000
393.000000,327.000000,350.250000,234.250000
340.000000,374.000000,321.250000,256.250000
143.000000,208.000000,211.750000,190.750000
197.000000,269.000000,242.250000,210.750000
196.000000,181.000000,244.250000,177.250000
291.000000,297.000000,286.750000,220.750000
364.000000,330.000000,330.750000,233.750000
303.000000,374.000000,293.250000,256.250000
217.000000,389.000000,248.250000,260.250000
110.000000,279.000000,187.750000,213.250000
416.000000,286.000000,357.750000,214.750000
