275.000000,159.000000,256.750000,221.250000
269.000000,389.000000,252.750000,308.250000
263.000000,304.000000,254.250000,279.750000
326.000000,286.000000,282.250000,276.750000
370.000000,271.000000,308.750000,269.750000
396.000000,229.000000,321.250000,249.750000
208.000000,298.000000,226.750000,280.750000
154.000000,275.000000,204.750000,272.250000
148.000000,219.000000,198.250000,248.750000
272.000000,246.000000,254.250000,261.750000
313.000000,217.000000,270.750000,242.250000
349.000000,192.000000,289.250000,236.750000
319.000000,393.000000,285.250000,311.250000
373.000000,388.000000,315.750000,309.750000
421.000000,370.000000,336.750000,298.250000
449.000000,283.000000,345.750000,272.750000
454.000000,229.000000,339.250000,249.750000
436.000000,167.000000,324.750000,224.750000
405.000000,114.000000,307.250000,204.750000
353.000000,91.000000,284.750000,190.250000
277.000000,118.000000,261.750000,193.250000
249.000000,107.000000,249.250000,192.250000
205.000000,122.000000,234.250000,195.250000
161.000000,134.000000,211.250000,199.250000
103.000000,166.000000,191.750000,216.250000
71.000000,234.000000,167.750000,235.250000
71.000000,296.000000,156.250000,265.750000
91.000000,350.000000,156.750000,295.250000
141.000000,388.000000,186.250000,316.250000
211.000000,395.000000,219.750000,314.250000
248.000000,343.000000,242.750000,297.750000
184.000000,341.000000,210.250000,297.250000
123.000000,303.000000,181.250000,280.250000
117.000000,253.000000,183.250000,260.250000
171.000000,182.000000,220.250000,227.750000
225.000000,164.000000,236.750000,221.750000
196.000000,230.000000,227.250000,256.750000
228.000000,267.000000,240.250000,271.250000
251.000000,214.000000,243.250000,247.250000
333.000000,145.000000,283.250000,217.250000
316.000000,336.000000,276.250000,295.750000
378.000000,327.000000,312.250000,290.750000
348.000000,245.000000,292.250000,258.750000
418.000000,309.000000,333.750000,281.250000
