240.000000,98.000000,260.750000,227.750000
249.000000,400.000000,264.250000,360.750000
427.000000,242.000000,350.750000,300.250000
57.000000,277.000000,162.750000,306.750000
127.000000,155.000000,191.750000,256.250000
375.000000,146.000000,319.250000,249.250000
395.000000,372.000000,334.250000,349.750000
119.000000,395.000000,200.750000,361.250000
82.000000,211.000000,169.250000,280.750000
186.000000,92.000000,222.250000,236.750000
325.000000,95.000000,295.250000,234.750000
411.000000,199.000000,342.750000,279.750000
423.000000,317.000000,351.250000,334.250000
332.000000,405.000000,305.250000,360.750000
196.000000,414.000000,233.250000,363.750000
80.000000,348.000000,171.750000,345.250000
247.000000,339.000000,261.250000,330.250000
245.000000,235.000000,259.250000,295.250000
238.000000,148.000000,259.750000,254.750000
342.000000,246.000000,306.750000,300.250000
161.000000,233.000000,211.250000,291.250000
180.000000,297.000000,218.750000,323.750000
321.000000,310.000000,303.250000,328.250000
325.000000,187.000000,293.750000,274.250000
177.000000,195.000000,223.750000,276.750000
117.000000,266.000000,191.250000,303.250000
138.000000,324.000000,196.250000,335.250000
250.000000,201.000000,258.250000,277.250000
