284.000000,15.000000,279.010000,130.840000
212.000000,477.000000,279.010000,324.640000
33.000000,195.000000,167.100000,228.990000
461.000000,268.000000,400.290000,229.620000
287.000000,492.000000,322.140000,335.890000
347.000000,492.000000,355.900000,325.270000
388.000000,463.000000,375.280000,300.260000
416.000000,417.000000,383.410000,282.130000
438.000000,340.000000,394.660000,258.380000
466.000000,196.000000,395.910000,200.240000
436.000000,132.000000,374.030000,175.860000
401.000000,93.000000,345.270000,152.720000
361.000000,41.000000,320.270000,138.970000
237.000000,15.000000,250.870000,138.970000
176.000000,18.000000,226.490000,142.100000
153.000000,56.000000,212.110000,158.980000
114.000000,78.000000,195.240000,171.480000
77.000000,97.000000,183.980000,190.860000
43.000000,126.000000,174.610000,207.110000
28.000000,268.000000,167.730000,252.750000
41.000000,334.000000,172.730000,283.380000
64.000000,401.000000,185.860000,306.510000
105.000000,450.000000,222.120000,319.020000
164.000000,463.000000,252.120000,320.890000
85.000000,440.000000,204.610000,324.020000
100.000000,335.000000,203.990000,282.130000
357.000000,209.000000,344.650000,233.990000
403.000000,275.000000,365.900000,260.880000
240.000000,378.000000,282.760000,294.630000
228.000000,231.000000,278.380000,233.370000
178.000000,136.000000,262.130000,198.360000
403.000000,160.000000,374.030000,208.990000
321.000000,23.000000,302.760000,132.720000
371.000000,482.000000,369.030000,314.640000
455.000000,312.000000,399.660000,247.120000
