244.000000,405.000000,265.750000,311.250000
246.000000,281.000000,266.750000,265.250000
366.000000,381.000000,322.250000,314.750000
440.000000,324.000000,358.250000,296.250000
431.000000,209.000000,356.250000,242.250000
336.000000,107.000000,309.750000,210.250000
246.000000,82.000000,275.750000,198.750000
159.000000,379.000000,216.250000,304.250000
84.000000,303.000000,180.250000,267.250000
90.000000,197.000000,195.750000,218.250000
174.000000,129.000000,240.250000,203.250000
337.000000,297.000000,310.750000,281.250000
167.000000,293.000000,228.250000,261.750000
176.000000,225.000000,236.250000,239.250000
310.000000,128.000000,293.250000,222.750000
322.000000,211.000000,302.250000,255.250000
393.000000,258.000000,337.250000,262.250000
216.000000,337.000000,246.750000,288.750000
131.000000,255.000000,210.250000,246.250000
253.000000,183.000000,273.250000,229.250000
