251.000000,372.000000,245.250000,236.250000
269.000000,373.000000,253.750000,235.250000
249.000000,218.000000,248.750000,184.750000
241.000000,263.000000,239.250000,211.250000
281.000000,255.000000,263.250000,213.750000
258.000000,404.000000,251.250000,250.250000
263.000000,316.000000,251.750000,223.250000
300.000000,233.000000,269.750000,191.750000
290.000000,196.000000,268.750000,176.250000
331.000000,185.000000,284.750000,174.750000
198.000000,265.000000,218.250000,202.750000
204.000000,196.000000,230.750000,180.250000
220.000000,404.000000,228.250000,250.750000
166.000000,410.000000,203.250000,254.250000
119.000000,392.000000,177.250000,259.250000
85.000000,361.000000,152.750000,261.750000
72.000000,313.000000,144.250000,244.250000
61.000000,266.000000,151.250000,223.250000
73.000000,228.000000,157.750000,201.250000
314.000000,409.000000,277.250000,251.750000
366.000000,394.000000,301.750000,249.250000
406.000000,366.000000,325.750000,238.250000
439.000000,317.000000,337.750000,219.750000
448.000000,267.000000,339.250000,199.750000
420.000000,204.000000,326.250000,178.250000
392.000000,170.000000,305.750000,167.250000
363.000000,305.000000,295.750000,215.750000
312.000000,327.000000,281.250000,224.750000
351.000000,243.000000,292.750000,196.750000
402.000000,253.000000,320.250000,202.250000
368.000000,351.000000,306.750000,234.750000
381.000000,218.000000,311.250000,187.250000
346.000000,132.000000,282.250000,160.750000
106.000000,177.000000,181.750000,179.250000
146.000000,137.000000,205.750000,163.750000
211.000000,115.000000,234.250000,154.250000
286.000000,123.000000,261.250000,156.250000
211.000000,336.000000,221.250000,230.250000
137.000000,342.000000,197.250000,236.750000
113.000000,310.000000,172.250000,241.750000
174.000000,304.000000,200.750000,220.250000
129.000000,276.000000,177.750000,218.750000
155.000000,229.000000,196.250000,200.750000
254.000000,166.000000,251.250000,170.250000
156.000000,183.000000,213.250000,179.250000
