96.000000,241.000000,188.210000,241.070000
421.000000,240.000000,378.500000,248.500000
274.000000,414.000000,279.640000,336.500000
262.000000,96.000000,290.500000,163.930000
134.000000,135.000000,216.210000,181.070000
382.000000,165.000000,360.210000,195.930000
402.000000,355.000000,356.210000,314.210000
133.000000,360.000000,200.790000,305.640000
110.000000,188.000000,199.640000,209.070000
182.000000,94.000000,247.070000,158.210000
341.000000,128.000000,330.500000,172.500000
413.000000,205.000000,373.360000,227.930000
427.000000,313.000000,369.360000,288.500000
345.000000,382.000000,313.930000,329.640000
205.000000,400.000000,238.500000,330.210000
114.000000,309.000000,191.640000,274.210000
425.000000,280.000000,373.930000,271.930000
121.000000,341.000000,191.640000,293.640000
101.000000,274.000000,185.930000,259.930000
387.000000,376.000000,339.640000,330.790000
310.000000,397.000000,300.210000,333.640000
250.000000,411.000000,263.070000,337.070000
175.000000,391.000000,221.360000,318.210000
