228.000000,371.000000,270.250000,229.250000
248.000000,371.000000,282.250000,230.250000
239.000000,456.000000,274.250000,257.750000
301.000000,305.000000,304.750000,199.250000
136.000000,326.000000,230.750000,214.250000
357.000000,330.000000,334.250000,211.250000
362.000000,444.000000,324.750000,261.250000
436.000000,358.000000,362.250000,223.250000
412.000000,197.000000,342.750000,156.750000
262.000000,115.000000,275.750000,119.750000
372.000000,121.000000,325.750000,133.250000
133.000000,449.000000,225.750000,250.250000
38.000000,365.000000,177.250000,218.750000
40.000000,198.000000,194.750000,162.250000
132.000000,124.000000,231.750000,125.750000
323.000000,218.000000,312.750000,165.250000
263.000000,206.000000,281.750000,164.750000
156.000000,246.000000,245.750000,183.250000
180.000000,182.000000,257.250000,154.750000
