181.000000,349.000000,256.750000,233.250000
376.000000,313.000000,334.750000,221.750000
246.000000,471.000000,282.250000,285.750000
365.000000,469.000000,346.750000,291.250000
459.000000,385.000000,385.750000,258.750000
475.000000,269.000000,388.250000,214.250000
439.000000,166.000000,367.250000,173.750000
351.000000,107.000000,324.750000,142.250000
243.000000,75.000000,279.250000,129.750000
121.000000,439.000000,221.250000,275.750000
50.000000,337.000000,183.750000,246.750000
44.000000,213.000000,187.250000,186.250000
119.000000,112.000000,227.250000,152.750000
244.000000,397.000000,282.250000,255.250000
336.000000,385.000000,321.750000,252.250000
122.000000,319.000000,222.750000,230.750000
279.000000,220.000000,296.250000,191.250000
184.000000,190.000000,252.750000,178.750000
218.000000,279.000000,271.750000,201.250000
296.000000,317.000000,298.750000,226.250000
125.000000,228.000000,226.250000,195.750000
373.000000,177.000000,335.750000,181.250000
394.000000,391.000000,355.750000,257.250000
264.000000,144.000000,289.250000,164.250000
